id,ukprn,university,year,source_url,download_timestamp,pdf_path,txt_path,json_path
1941,10006840,The University of Birmingham,2005,,2025-11-22T19:58:16,downloads/pdfs/University_of_Birmingham_accounts2005.pdf,,
1942,10014001,University of Suffolk,2018,,2025-11-22T20:11:21,downloads/pdfs/University_of_Suffolk_Financial-Statement-for-year-ended-31st-July-2017.pdf,,
1943,10014001,University of Suffolk,2017,,2025-11-22T20:11:22,downloads/pdfs/University_of_Suffolk_Financial-Statement-for-year-ended-31st-July-2016.pdf,,
1944,10006840,The University of Birmingham,2004,,2025-11-22T19:58:18,downloads/pdfs/University_of_Birmingham_accounts2004.pdf,,
1945,10005523,Rose Bruford College of Theatre and Performance,2023,,2025-11-23T07:39:23,downloads/pdfs/Rose_Bruford_College_Remuneration-Committee-annual-report-2022-23.pdf,,
1946,10006566,The University of West London,1999,,2025-11-22T20:13:03,downloads/pdfs/The_University_of_West_London_financial_statements_1998.pdf,,
1947,10004930,Oxford Brookes University,2020,,2025-11-22T20:05:43,downloads/pdfs/Oxford_Brookes_University_OBU-FINANCIAL-STATEMENTS-2019-20.pdf,,
1948,10006566,The University of West London,2018,,2025-11-22T20:12:34,downloads/pdfs/The_University_of_West_London_financial-statements-2017.pdf,,
1949,10000291,Anglia Ruskin University,2023,,2025-11-22T19:48:51,downloads/pdfs/Anglia_Ruskin_University_annual-report-and-accounts-2022-23.pdf,,
1950,10006566,The University of West London,2025,,2025-11-23T00:53:43,downloads/pdfs/University_of_West_London_Annual_Report_2024_FINAL_ACCESSIBLEV3%20%281%29.pdf,,
1951,10005553,Royal Holloway and Bedford New College,2024,,2025-11-23T00:22:35,downloads/pdfs/Royal_Holloway_Univ_of_London_royal-holloway-financial-statements-2023-24.pdf,,
1952,10007163,The University of Warwick,2022,,2025-11-22T23:34:49,downloads/pdfs/University_of_Warwick_accounts2122_-_with_cover.pdf,,
1953,10007164,"University of the West of England, Bristol",2017,,2025-11-23T01:03:55,downloads/pdfs/UWE_Bristol_uwe-bristol-annual-report-2016-17.pdf,,
1954,10006022,Southampton Solent University,2018,,2025-11-22T20:10:51,downloads/pdfs/Solent_University_2017_financial-statements-2017-18.pdf,,
1955,10007138,The University of Northampton,2025,,2025-11-22T20:05:23,downloads/pdfs/University_of_Northampton_2024_environment-sustainability-report-20222023.pdf,,
1956,10003645,King's College London,2023,,2025-11-22T23:31:37,downloads/pdfs/Kings_College_London_financialstatements2023.pdf,,
1957,10004063,London School of Economics and Political Science,2012,,2025-11-22T23:27:26,downloads/pdfs/London_School_of_Economics_LSE_2011-12AnnualAccountsFINAL.pdf,,
1958,10006566,The University of West London,2012,,2025-11-22T20:14:11,downloads/pdfs/The_University_of_West_London_key-performance-indicators-q3-appendices-2011.pdf,,
1959,10007805,The University of Strathclyde,2015,,2025-11-23T00:02:00,downloads/pdfs/University_of_Strathclyde_Annual_Accounts_2014-15.pdf,,
1960,10004180,The Manchester Metropolitan University,2015,,2025-11-23T00:20:39,downloads/pdfs/Manchester_Metropolitan_University_Financial_Statement_2014_15.pdf,,
1961,10007835,Royal Academy of Music,2021,,2025-11-23T07:44:04,downloads/pdfs/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2020.pdf,,
1962,10006566,The University of West London,2025,,2025-11-22T20:14:34,downloads/pdfs/The_University_of_West_London_Environmental-Report-2024-25.pdf,,
1963,10007855,Swansea University,2019,,2025-11-22T20:21:33,downloads/pdfs/Swansea_University_Welsh-Language-Standards-Compliance-Report-April-July-2018.pdf,,
1964,10008640,Falmouth University,2024,,2025-11-22T20:02:43,downloads/pdfs/Falmouth_University_2023_falmouth-annual-report-and-audited-financial-statements-2023-24.pdf,,
1965,10007151,The University of Lincoln,2016,,2025-11-23T00:49:55,downloads/pdfs/University_of_Lincoln_University-of-Lincoln-Financial-Statements-2015-16.pdf,,
1966,10006566,The University of West London,2023,,2025-11-22T20:13:10,downloads/pdfs/The_University_of_West_London_Gender-Pay-Gap-Report-March-2022.pdf,,
1967,10006566,The University of West London,2012,,2025-11-22T20:13:55,downloads/pdfs/The_University_of_West_London_staff-equality-diversity-and-inclusion-report-2011-12.pdf,,
1968,10007786,The University of Bristol,2004,,2025-11-22T23:39:57,downloads/pdfs/University_of_Exeter_UoE_Financial_Statements_2003_04.pdf,,
1969,10007801,University of Plymouth,2009,,2025-11-22T20:08:02,downloads/pdfs/University_of_Plymouth_Financial_Statements_-_year_ended_31_July_2008.pdf,,
1970,10004112,Loughborough College,2023,,2025-11-22T23:57:47,downloads/pdfs/Loughborough_University_Financial-Statements-2022-23.pdf,,
1971,10004063,London School of Economics and Political Science,2005,,2025-11-22T23:28:55,downloads/pdfs/London_School_of_Economics_LSE_2004-05AnnualAccounts.pdf,,
1972,10007786,The University of Bristol,2016,,2025-11-22T23:43:24,downloads/pdfs/University_of_St_Andrews_investment-list-at-31-july-2015.pdf,,
1973,10007835,Royal Academy of Music,2023,,2025-11-23T07:44:00,downloads/pdfs/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2022.pdf,,
1974,10007786,The University of Bristol,2022,,2025-11-22T23:42:42,downloads/pdfs/University_of_St_Andrews_financial-statement-31-july-2021.pdf,,
1975,10003645,King's College London,2021,,2025-11-22T23:31:56,downloads/pdfs/Kings_College_London_financialstatements2021.pdf,,
1976,10004063,London School of Economics and Political Science,2009,,2025-11-22T23:28:08,downloads/pdfs/London_School_of_Economics_LSE_2008-09AnnualAccounts.pdf,,
1977,10004930,Oxford Brookes University,2020,,2025-11-22T20:06:13,downloads/pdfs/Oxford_Brookes_University_EDI-Annual-Report-2019-20-Appendix.pdf,,
1978,10003861,Leeds Beckett University,2023,,2025-11-23T01:08:55,downloads/pdfs/Leeds_Beckett_University_financial-statements-2022-23.pdf,,
1979,10004063,London School of Economics and Political Science,2022,,2025-11-22T23:26:05,downloads/pdfs/London_School_of_Economics_LSE_2021-22-Financial-Statement-Summary.pdf,,
1980,10005500,Robert Gordon University,2025,,2025-11-23T01:19:43,downloads/pdfs/Robert_Gordon_University_RGU-Annual-Report---Financial-Statements---Year-Ending-31-July-2024.pdf,,
1981,10006566,The University of West London,2010,,2025-11-22T20:14:02,downloads/pdfs/The_University_of_West_London_staff-equality-diversity-and-inclusion-report-2009-10.pdf,,
1982,10007786,The University of Bristol,2009,,2025-11-22T20:17:14,downloads/pdfs/University_of_the_Highlands_and_Islands_uhi-accounts-2008-09.pdf,,
1983,10007791,The University of Essex,2017,,2025-11-22T20:02:42,downloads/pdfs/University_of_Essex_2016_financial-statements-2016-17.pdf,,
1984,10007786,The University of Bristol,2012,,2025-11-22T19:59:50,downloads/pdfs/University_of_Bristol_fs1112.pdf,,
1985,10006566,The University of West London,2016,,2025-11-22T20:12:37,downloads/pdfs/The_University_of_West_London_Financial-Statements-2015.pdf,,
1986,10006566,The University of West London,2011,,2025-11-22T20:14:00,downloads/pdfs/The_University_of_West_London_staff-equality-diversity-and-inclusion-report-appendices-2010-11.pdf,,
1987,10007786,The University of Bristol,2022,,2025-11-22T23:42:44,downloads/pdfs/University_of_St_Andrews_investment-list-31-july-2021.pdf,,
1988,10007785,The University of Bradford,2014,,2025-11-22T19:58:52,downloads/pdfs/University_of_Bradford_Financial-Statements-2013-14.pdf,,
1989,10006840,The University of Birmingham,2006,,2025-11-22T19:58:10,downloads/pdfs/University_of_Birmingham_accounts2006.pdf,,
1990,10006840,The University of Birmingham,2020,,2025-11-22T19:56:39,downloads/pdfs/University_of_Birmingham_uob-annual-accounts-2019–20.pdf,,
1991,10007786,The University of Bristol,2025,,2025-11-22T23:42:25,downloads/pdfs/University_of_St_Andrews_investment-list-31-July-2024.pdf,,
1992,10014001,University of Suffolk,2015,,2025-11-22T20:11:26,downloads/pdfs/University_of_Suffolk_Financial-Statement-for-year-ended-31st-July-2014.pdf,,
1993,10014001,University of Suffolk,2016,,2025-11-22T20:11:24,downloads/pdfs/University_of_Suffolk_Financial-Statement-for-year-ended-31st-July-2015.pdf,,
1994,10007833,Wrexham University,2024,,2025-11-22T23:14:12,downloads/pdfs/Wrexham_University_Bangor%20University%20Annual%20Report%202023-24.pdf,,
1995,10007780,SOAS University of London,2025,,2025-11-23T00:17:06,downloads/pdfs/SOAS_University_of_London_soas-finance-2024-v9_Final.pdf,,
1996,10006840,The University of Birmingham,2018,,2025-11-22T19:57:08,downloads/pdfs/University_of_Birmingham_uob-annual-accounts-2017–18.pdf,,
1997,10001264,Central School of Ballet,2025,,2025-11-23T08:10:24,downloads/pdfs/Central_School_of_Ballet_CENTRAL-SCHOOL-OF-BALLET-CHARITABLE-TRUST-LIMITED-annual-accounts-2024.pdf,,
1998,10007786,The University of Bristol,2019,,2025-11-22T20:04:25,downloads/pdfs/University_of_Keele_keele-statement-of-accounts-2018-2019-lr.pdf,,
1999,10006842,The University of Liverpool,2022,,2025-11-22T20:04:56,"downloads/pdfs/University_of_Liverpool_2022_Annual,Accounts,2021-2022.pdf",,
2000,10007167,The University of York,2020,,2025-11-22T23:40:48,downloads/pdfs/University_of_York_Final Annual Report 2019 2020.pdf,,
2001,10001444,National Centre for Circus Arts,2023,,2025-11-23T08:11:58,downloads/pdfs/National_Centre_for_Circus_Arts_ncca-annual-report-2022-final.pdf,,
2002,10007786,The University of Bristol,2021,,2025-11-22T19:59:29,downloads/pdfs/University_of_Bristol_UoB AR FS 2020 WEB.pdf,,
2003,10004930,Oxford Brookes University,2018,,2025-11-22T20:05:46,downloads/pdfs/Oxford_Brookes_University_OBU-FINANCIAL-STATEMENTS-2017-18.pdf,,
2004,10006566,The University of West London,2024,,2025-11-22T20:14:14,downloads/pdfs/The_University_of_West_London_UoW-Slavery-and-Human-Trafficking-Statement-Nov-2023.pdf,,
2005,10004930,Oxford Brookes University,2019,,2025-11-22T20:06:18,downloads/pdfs/Oxford_Brookes_University_EDI-Annual-Report-2018-19-Appendix-3.pdf,,
2006,10007851,University of Derby,2021,,2025-11-22T20:02:09,downloads/pdfs/University_of_Derby_Accounts-2020.pdf,,
2007,10006842,The University of Liverpool,2014,,2025-11-22T23:52:27,"downloads/pdfs/University_of_Liverpool_Annual,Accounts,2013-14.pdf",,
2008,10008397,Norland College,2025,,2025-11-23T07:57:28,downloads/pdfs/Norland_College_Norland-College-Limited-2024-Final-Accounts.pdf,,
2009,10007150,The University of Kent,2013,,2025-11-23T00:26:43,downloads/pdfs/University_of_Kent_accounts20132014.pdf,,
2010,10007761,Courtauld Institute of Art,2018,,2025-11-22T20:01:32,downloads/pdfs/Courtauld_Institute_of_Art_Courtauld_Annual_Report2017-2018.pdf,,
2011,10007835,Royal Academy of Music,2024,,2025-11-23T07:43:58,downloads/pdfs/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2023.pdf,,
2012,10007786,The University of Bristol,2025,,2025-11-22T20:16:50,downloads/pdfs/University_of_the_Highlands_and_Islands_uhi-statutory-sccounts-31-july-2024.pdf,,
2013,10006566,The University of West London,2020,,2025-11-22T20:12:31,downloads/pdfs/The_University_of_West_London_Financial-Year-Report-2019.pdf,,
2014,10007160,The University of Surrey,2019,,2025-11-23T00:03:08,downloads/pdfs/University_of_Surrey_financial-statements-2018-19.pdf,,
2015,10007801,University of Plymouth,2010,,2025-11-22T20:07:13,downloads/pdfs/University_of_Plymouth_Financial_Statements_-_year_ended_31_July_2009.pdf,,
2016,10005553,Royal Holloway and Bedford New College,2021,,2025-11-23T00:22:55,downloads/pdfs/Royal_Holloway_Univ_of_London_annual%20report financial statements 2020-21.pdf,,
2017,10004930,Oxford Brookes University,2021,,2025-11-22T20:06:09,downloads/pdfs/Oxford_Brookes_University_EDI-Annual-Report-2020-21.pdf,,
2018,10007137,The University of Chichester,2022,,2025-11-23T01:18:06,downloads/pdfs/University_of_Chichester_ANNUAL-REPORT-2021-FINAL.pdf,,
2019,10007167,The University of York,2023,,2025-11-22T23:40:42,downloads/pdfs/University_of_York_54577 Annual Report 2022-v7 (1).pdf,,
2020,10007786,The University of Bristol,2023,,2025-11-22T23:42:07,downloads/pdfs/Queen_Mary_University_of_London_QM2023-23-Audited-financial-statements.pdf,,
2021,10007151,The University of Lincoln,2009,,2025-11-23T00:48:50,downloads/pdfs/University_of_Lincoln_University-of-Lincoln-Financial-Statements-2008-09.pdf,,
2022,10007785,The University of Bradford,2023,,2025-11-22T19:58:28,downloads/pdfs/University_of_Bradford_2023_Annual-Report-and-Financial-Statements-2022-2023-(Accessible).pdf,,
2023,10007761,Courtauld Institute of Art,2011,,2025-11-22T20:01:47,downloads/pdfs/Courtauld_Institute_of_Art_2010-11-Financial-Statements1.pdf,,
2024,10005553,Royal Holloway and Bedford New College,2018,,2025-11-23T00:23:11,downloads/pdfs/Royal_Holloway_Univ_of_London_rhul-financial-statements-2017.pdf,,
2025,10007786,The University of Bristol,2025,,2025-11-22T23:42:23,downloads/pdfs/University_of_St_Andrews_financial-statement-31-july-2024.pdf,,
2026,10004930,Oxford Brookes University,2016,,2025-11-22T20:06:23,downloads/pdfs/Oxford_Brookes_University_EDI-Annual-Report-2015-16.pdf,,
2027,10005561,Royal Conservatoire of Scotland,2018,,2025-11-22T20:19:11,downloads/pdfs/Royal_Conservatoire_of_Scotland_2017-18-Signed-Accounts-compressed.pdf,,
2028,10007151,The University of Lincoln,2019,,2025-11-23T00:50:06,downloads/pdfs/University_of_Lincoln_University-of-Lincoln-Financial-Statements-2018-1xcwbjc.pdf,,
2029,10007760,Birkbeck College,2020,,2025-11-23T00:33:09,downloads/pdfs/Birkbeck_University_of_London_financial-statements-2019.pdf,,
2030,10000961,Brunel University London,2017,,2025-11-23T00:14:25,downloads/pdfs/Brunel_University_London_Infographic-for-financial-year-2016.pdf,,
2031,10007156,The University of Salford,2025,,2025-11-22T20:09:13,downloads/pdfs/The_University_of_Salford_2024_Financial_Report_2024_UOS.pdf,,
2032,10006840,The University of Birmingham,2017,,2025-11-22T19:57:10,downloads/pdfs/University_of_Birmingham_uob-annual-accounts-2016–17.pdf,,
2033,10007786,The University of Bristol,2021,,2025-11-22T23:42:50,downloads/pdfs/University_of_St_Andrews_financial-statement-31-july-2020.pdf,,
2034,10006566,The University of West London,2008,,2025-11-22T20:12:49,downloads/pdfs/The_University_of_West_London_financial_statements_2007.pdf,,
2035,10006566,The University of West London,2022,,2025-11-22T20:12:28,downloads/pdfs/The_University_of_West_London_financial-year-report-2021.pdf,,
2036,10007786,The University of Bristol,2016,,2025-11-22T20:17:01,downloads/pdfs/University_of_the_Highlands_and_Islands_uhi-accounts-2015-16.pdf,,
2037,10007143,University of Durham,2024,,2025-11-22T20:02:36,downloads/pdfs/University_of_Durham_2023_Annual-Report-and-Financial-Statements-for-the-year-ended-31-July-2023-(interactive).pdf,,
2038,10007801,University of Plymouth,2018,,2025-11-22T20:06:59,downloads/pdfs/University_of_Plymouth_University_of_Plymouth_Financial_Statements_31_July_2017_-_Approved.pdf,,
2039,10014001,University of Suffolk,2024,,2025-11-22T20:10:57,downloads/pdfs/University_of_Suffolk_2023_Signed-Financial-Statements-31-July-2023.pdf,,
2040,10005523,Rose Bruford College of Theatre and Performance,2023,,2025-11-23T07:39:27,downloads/pdfs/Rose_Bruford_College_Remuneration-Committee-Annual-Report-20-Jan-2022.pdf,,
2041,10007786,The University of Bristol,2022,,2025-11-22T19:59:26,downloads/pdfs/University_of_Bristol_UoB AR FS 2021 WEB.pdf,,
2042,10006566,The University of West London,2024,,2025-11-22T20:13:23,downloads/pdfs/The_University_of_West_London_Equality-Diversity-and-Inclusion-Annual-Report-2023-24.pdf,,
2043,10005561,Royal Conservatoire of Scotland,2011,,2025-11-22T20:19:27,downloads/pdfs/Royal_Conservatoire_of_Scotland_2010-11-signed-accounts.pdf,,
2044,10007784,University College London,2019,,2025-11-22T23:24:52,downloads/pdfs/University_College_London_UCL_2018_ucl-annual-report.pdf,,
2045,10005523,Rose Bruford College of Theatre and Performance,2024,,2025-11-23T07:38:57,downloads/pdfs/Rose_Bruford_College_Audit-Accounts-31-July-2023.pdf,,
2046,10008397,Norland College,2023,,2025-11-23T07:57:38,downloads/pdfs/Norland_College_Norland-College-Limited-2022-Final-Accounts.pdf,,
2047,10006566,The University of West London,2023,,2025-11-22T20:14:16,downloads/pdfs/The_University_of_West_London_UoW-Slavery-and-Human-Trafficking-Statement-Nov-2022.pdf,,
2048,10007786,The University of Bristol,2021,,2025-11-22T23:42:51,downloads/pdfs/University_of_St_Andrews_investment-list-31-july-2020.pdf,,
2049,10006840,The University of Birmingham,2014,,2025-11-22T19:57:28,downloads/pdfs/University_of_Birmingham_uob-annual-accounts-2013.pdf,,
2050,10000961,Brunel University London,2016,,2025-11-23T00:14:31,downloads/pdfs/Brunel_University_London_Infographic-for-Financial-Year-2015.pdf,,
2051,10002718,Goldsmiths College,2024,,2025-11-23T00:42:38,downloads/pdfs/Goldsmiths_Univ_of_London_Annual-Report-and-Financial-Statements-2023-24.pdf,,
2052,10006566,The University of West London,2007,,2025-11-22T20:12:50,downloads/pdfs/The_University_of_West_London_financial_statements_2006.pdf,,
2053,10007137,The University of Chichester,2019,,2025-11-23T01:18:11,downloads/pdfs/University_of_Chichester_Annual-Report-2018-Final-Version.pdf,,
